matching_id,role,cancer_id,cancer_normalized,gene_hugo_id,gene_entrez_id,gene_normalized,citation_count
fb0efab1b2adc567a8f5d3d7070e4cd4,Oncogene,DOID:1612,breast cancer,HGNC:29501,29899,GPSM2,1
6b872a8a57878f04a4e227e7a2e4acc8,Oncogene,DOID:1612,breast cancer,HGNC:29479,64105,CENPK,1
85cf39e5926068e645669e43f9bbab51,Oncogene,DOID:1612,breast cancer,HGNC:29263,57561,ARRDC3,1
194bdeaf78e275050380ed48a7cbd516,Oncogene,DOID:1612,breast cancer,HGNC:29259,57551,TAOK1,1
8d38919d73c3d52511a0945dd4189c21,Oncogene,DOID:1612,breast cancer,HGNC:29249,54455,FBXO42,1
9375af8f679bb4cf68aef38bcf4624ae,Oncogene,DOID:1612,breast cancer,HGNC:29203,57465,TBC1D24,1
eb130a2d08d34a4be0d6eab3be9e4f5f,Oncogene,DOID:1612,breast cancer,HGNC:291,158,ADSL,1
c900f201076a2c51250af7ef7c76fa5a,Oncogene,DOID:1612,breast cancer,HGNC:29099,9894,TELO2,1
af3183aabfad755ffdb557d719c7e09b,Oncogene,DOID:1612,breast cancer,HGNC:29082,23232,TBC1D12,1
61504735ba2b447f4ecc48d8a3a439d3,Oncogene,DOID:1612,breast cancer,HGNC:29079,23028,KDM1A,1
2e7cee8f927b0eb13d4fc3aa882c10f6,Oncogene,DOID:1612,breast cancer,HGNC:2902,1741,DLG3,1
e0dd0d61728f5a2dce737ccd83d21583,Oncogene,DOID:1612,breast cancer,HGNC:29010,9739,SETD1A,1
9a0e2c28454fe251d1ec329524fc3b19,Oncogene,DOID:1612,breast cancer,HGNC:28993,9780,PIEZO1,1
ab13cb6d75d0ef3835e3015c84ef68bf,Oncogene,DOID:1612,breast cancer,HGNC:2897,10395,DLC1,1
d4767dfe8dbe3c33bad369e41eb355c3,Oncogene,DOID:1612,breast cancer,HGNC:2892,27123,DKK 2.00,1
73bd84494423cd0da39cee4f219c5fb4,Oncogene,DOID:1612,breast cancer,HGNC:28913,150274,HSCB,1
1cf3cad45da818c3814df7464708744e,Oncogene,DOID:1612,breast cancer,HGNC:28889,23423,TMED3,1
9691c6ba029a16ac30ca486beabc433b,Oncogene,DOID:1612,breast cancer,HGNC:2858,1716,DGUOK,1
ad86b4110037f19f2b68579f6ff2a3f9,Oncogene,DOID:1612,breast cancer,HGNC:28465,203260,CCDC107,1
6bd2570886dfa5742aadc001b01195c5,Oncogene,DOID:1612,breast cancer,HGNC:28454,79139,DERL1,1
61b61e980a21be6f5a29e25aadfd7fd6,Oncogene,DOID:1612,breast cancer,HGNC:28185,93129,ORAI3,1
74964bdce5735637b8c6e848ba272d20,Oncogene,DOID:1612,breast cancer,HGNC:2799,79977,GRHL2,1
f91579097b49b64e9cc756bf261bfe26,Oncogene,DOID:1612,breast cancer,HGNC:27884,338773,TMEM119,1
394bb97f6e6aeddcd8bf5bf75bd88a3f,Oncogene,DOID:1612,breast cancer,HGNC:2746,1655,DDX5,1
db2c1dcd72314cb73750782d1d47ca19,Oncogene,DOID:1612,breast cancer,HGNC:2743,11218,DDX20,1
c1fcef1c3e3ecf00403ae25d0bded6d1,Oncogene,DOID:1612,breast cancer,HGNC:2695,1627,DBN1,1
96d6e3e6a240b59e03436250b9a78a99,Oncogene,DOID:1612,breast cancer,HGNC:26916,10443,N4BP2L2,1
1a5d6e35eefc92b42dbd4f53756a2bac,Oncogene,DOID:1612,breast cancer,HGNC:2687,1620,BRINP1,1
8ec2598d67cbc2077ef173f535309c4c,Oncogene,DOID:1612,breast cancer,HGNC:2674,1612,DAPK1,1
f4969e260d43132bf5e02b112eee54ad,Oncogene,DOID:1612,breast cancer,HGNC:2663,1602,DACH1,1
7fd1b8683c4670c2275686cce1adf70c,Oncogene,DOID:1612,breast cancer,HGNC:26623,200728,TMEM17,1
3a0097ec995eeb8c124643052c812258,Oncogene,DOID:1612,breast cancer,HGNC:2654,3491,CCN1,1
48a07d004cb020c57b602f06d2e0252c,Oncogene,DOID:1612,breast cancer,HGNC:26465,253943,YTHDF3,1
6c07e92353317ffd40bcb688b9bac569,Oncogene,DOID:1612,breast cancer,HGNC:264,136,ADORA2B,1
c6656ad1eb5c5a994ec9bd299683ec18,Oncogene,DOID:1612,breast cancer,HGNC:26193,79848,CSPP1,1
7750570587b5dd823d9e243c2af7fc18,Oncogene,DOID:1612,breast cancer,HGNC:26142,80194,TMEM134,1
2ed5e62234cd64269a8174a61ce6fa87,Oncogene,DOID:1612,breast cancer,HGNC:26091,55039,TRMT12,1
3cb3a5a412b13178019c54242616222e,Oncogene,DOID:1612,breast cancer,HGNC:2584,1540,CYLD,1
552a952597772b59ee3cca6d6f850910,Oncogene,DOID:1612,breast cancer,HGNC:2578,1536,CYBB,1
886a5dc95b29038a692e8dbd909e87f2,Oncogene,DOID:1612,breast cancer,HGNC:25715,60672,MIIP,1
6149ee5463a13567bfd15615b706fbd7,Oncogene,DOID:1612,breast cancer,HGNC:2561,7852,CXCR4,1
d36613a5c34b69971fbca1075b5192ed,Oncogene,DOID:1612,breast cancer,HGNC:2556,8065,CUL5,1
79f7cfdebea085ca41c1792a8bb4c97e,Oncogene,DOID:1612,breast cancer,HGNC:25501,55108,BSDC1,1
ce68376675604d69685c8bc4d86c091b,Oncogene,DOID:1612,breast cancer,HGNC:25484,55083,KIF26B,1
dbc636eb6d6e835e9d7b3dc661763f40,Oncogene,DOID:1612,breast cancer,HGNC:25419,200894,ARL13B,1
d3448222c9360134648e4ef7f45eebd7,Oncogene,DOID:1612,breast cancer,HGNC:25321,81858,SHARPIN,1
37ca9b91c12f7ee1607fabb5b7d0018a,Oncogene,DOID:1612,breast cancer,HGNC:2529,1509,CTSD,1
9e09837db7352736e5ca1d32b95eee62,Oncogene,DOID:1612,breast cancer,HGNC:25118,90268,OTULIN,1
cc5ca3e92518c32b0b50e46ba00fab2b,Oncogene,DOID:1612,breast cancer,HGNC:25012,29094,LGALSL,1
ffad63a04c24e2ed8d96d4a5fce75285,Oncogene,DOID:1612,breast cancer,HGNC:25009,29089,UBE2T,1
c904c7cc32f8f05663a28fb04f778749,Oncogene,DOID:1612,breast cancer,HGNC:2500,1490,CCN2,1
922f2b7ea8de660adb7eaf7d06547505,Oncogene,DOID:1612,breast cancer,HGNC:24944,54541,DDIT4,1
0aebd95088ef18a8dcb17d08e0b689bf,Oncogene,DOID:1612,breast cancer,HGNC:24882,55204,GOLPH3L,1
bf42ece9b4344e9cae4ab8313deff5c5,Oncogene,DOID:1612,breast cancer,HGNC:2482,1476,CSTB,1
a14ad8a106e5ca76b20d4cd81d35e6ca,Oncogene,DOID:1612,breast cancer,HGNC:24771,375341,C3orf62,1
3a7ed468e9b898a943c51c910f80f880,Oncogene,DOID:1612,breast cancer,HGNC:2473,1469,CST1,1
3d84f503de0595f192c61cebef623e7f,Oncogene,DOID:1612,breast cancer,HGNC:24727,79733,E2F8,1
e0ed04745ae440c88889009dab03c5ad,Oncogene,DOID:1612,breast cancer,HGNC:2470,1466,CSRP2,1
d6ba52224505ba04dfac48b5ec0eb3d9,Oncogene,DOID:1612,breast cancer,HGNC:24682,28982,FLVCR1,1
56849818c1868e34e48f0fda92e1f6d6,Oncogene,DOID:1612,breast cancer,HGNC:24679,84961,FBXL20,1
4198beda93d3386a2f5ffb5ffd65912e,Oncogene,DOID:1612,breast cancer,HGNC:24624,64374,SIL1,1
40a79d16d2c7b19c324c7d4574a6ac5b,Oncogene,DOID:1612,breast cancer,HGNC:24615,29904,EEF2K,1
0d5afdeb9170abd3401652aa4def102b,Oncogene,DOID:1612,breast cancer,HGNC:2457,1457,CSNK2A1,1
559351d37293707e957d3a8565dbe520,Oncogene,DOID:1612,breast cancer,HGNC:24535,25879,DCAF13,1
1bded9db755129cafa1692b66ddbf25b,Oncogene,DOID:1612,breast cancer,HGNC:24521,26091,HERC4,1
3c5c917efecbbe5caaa224cbddac0247,Oncogene,DOID:1612,breast cancer,HGNC:24484,25896,INTS7,1
04f2174f0dbdd5dda698372842360da6,Oncogene,DOID:1612,breast cancer,HGNC:2444,1445,CSK,1
5b588aa732fc08b08bc9868af3b752a3,Oncogene,DOID:1612,breast cancer,HGNC:24220,83940,TATDN1,1
c4490e96b50a5f406e4245509285443b,Oncogene,DOID:1612,breast cancer,HGNC:24166,157638,LRATD2,1
7b5c0b98ebfd267aeaa520a1327ca23e,Oncogene,DOID:1612,breast cancer,HGNC:24132,90427,BMF,1
ce484f62c7b8bb7895f9ca2b15801795,Oncogene,DOID:1612,breast cancer,HGNC:24086,29974,A1CF,1
e5f732000f75af91fefc0f6cfbd34d90,Oncogene,DOID:1612,breast cancer,HGNC:24076,63897,HEATR6,1
8d600b31e26ed3b9470d7a84bd79a703,Oncogene,DOID:1612,breast cancer,HGNC:23826,253782,CERS6,1
cca3c4437c7f234f9b40af4a3f7f8e18,Oncogene,DOID:1612,breast cancer,HGNC:23784,57504,MTA3,1
96c6eed83598ffbe94fa0efce0e3f462,Oncogene,DOID:1612,breast cancer,HGNC:23692,57007,ACKR3,1
000fe095c6970e4fdb40745dd50e512c,Oncogene,DOID:1612,breast cancer,HGNC:23690,55876,GSDMB,1
e122cbdb720231ac5cb20c64c96683cf,Oncogene,DOID:1612,breast cancer,HGNC:23573,22880,MORC2,1
7e53f5d55e2dd3323319080621b22098,Oncogene,DOID:1612,breast cancer,HGNC:2357,1394,CRHR1,1
7d298bb122d6e6fae477f7e86d3fa409,Oncogene,DOID:1612,breast cancer,HGNC:23485,79710,MORC4,1
6aeb40d6c2620f226e6961f711836692,Oncogene,DOID:1612,breast cancer,HGNC:2345,1385,CREB1,1
77704c729c391e6dc42f900a48061cd6,Oncogene,DOID:1612,breast cancer,HGNC:2320,27132,CPNE7,1
0378d435456472300b9427bfc7218793,Oncogene,DOID:1612,breast cancer,HGNC:2314,8904,CPNE1,1
700009de376903626bd68db5a39f91d2,Oncogene,DOID:1612,breast cancer,HGNC:23081,84236,RHBDD1,1
4649e8764d99535f2512afee06d62291,Oncogene,DOID:1612,breast cancer,HGNC:23052,221079,ARL5B,1
ee48b902e5e98b2bf976a5e9e549fad1,Oncogene,DOID:1612,breast cancer,HGNC:23030,124359,CDYL2,1
e9ff5339b9e98200922997f2f8ae5975,Oncogene,DOID:1612,breast cancer,HGNC:22973,55206,SBNO1,1
d302dede58f122449bfb42d203a57119,Oncogene,DOID:1612,breast cancer,HGNC:22958,9260,PDLIM7,1
273be95555e2e65e94ea70ba30adf1a5,Oncogene,DOID:1612,breast cancer,HGNC:22949,55635,DEPDC1,1
43587438b6ae1ca839a5522e2c73621a,Oncogene,DOID:1612,breast cancer,HGNC:22942,63923,TNN,1
a8bd6272cb16d92f8653116b1fbdb5b4,Oncogene,DOID:1612,breast cancer,HGNC:2255,7464,CORO2A,1
eb7b737189d0ea5ae3e7f22e27070b9e,Oncogene,DOID:1612,breast cancer,HGNC:224,11095,ADAMTS8,1
776ab3640a65eeb75d2842b488fd1cca,Oncogene,DOID:1612,breast cancer,HGNC:2203,1284,COL4A2,1
e21c042d697e082e7529b3d79da332fd,Oncogene,DOID:1612,breast cancer,HGNC:2202,1282,COL4A1,1
5d71d468814fe513a8c91e295c817d9a,Oncogene,DOID:1612,breast cancer,HGNC:21995,154865,IQUB,1
f293b8b93aabda426ae9592b5bb5890e,Oncogene,DOID:1612,breast cancer,HGNC:21869,55750,AGK,1
615f92786d0fbd11f161ee11b0ce5020,Oncogene,DOID:1612,breast cancer,HGNC:2185,1300,COL10A1,1
8907eea008be50328e22cb5799b8e882,Oncogene,DOID:1612,breast cancer,HGNC:21747,80315,CPEB4,1
a87374c9c675c4b561cf81d85de4d3ad,Oncogene,DOID:1612,breast cancer,HGNC:21680,23235,SIK2,1
ba72a3cd102449d47bd3ce60b1285a39,Oncogene,DOID:1612,breast cancer,HGNC:2156,1265,CNN2,1
7daf04503a20306719aa003661ecfcdf,Oncogene,DOID:1612,breast cancer,HGNC:21088,79966,SCD5,1
9b6b2793970beb93389d192fba4d27ce,Oncogene,DOID:1612,breast cancer,HGNC:21045,26207,PITPNC1,1
1880ecfcaabe710807dc6f3c224ac9c1,Oncogene,DOID:1612,breast cancer,HGNC:21035,93663,ARHGAP18,1
db7c4bacbd07824c30f55669457def70,Oncogene,DOID:1612,breast cancer,HGNC:20996,55723,ASF1B,1
5fba97c6eed1160a6770d01bb8b3837b,Oncogene,DOID:1612,breast cancer,HGNC:20985,51442,VGLL1,1
e64bfe73b0b5b7d2919ca14b55ebe068,Oncogene,DOID:1612,breast cancer,HGNC:20866,84870,RSPO3,1
fad8a3367877598bbc846f56fd7f039a,Oncogene,DOID:1612,breast cancer,HGNC:20815,55818,KDM3A,1
0ca927a3c7e4a2625ee22863066b4485,Oncogene,DOID:1612,breast cancer,HGNC:20794,54821,ERCC6L,1
95491c275950693d932bde709a3cd456,Oncogene,DOID:1612,breast cancer,HGNC:2068,1195,CLK1,1
67a81c6e0fbeba177585bfe66e36fe44,Oncogene,DOID:1612,breast cancer,HGNC:20672,23133,PHF8,1
9e9dbd7b4f4f3a071d0dd595a20b1aa8,Oncogene,DOID:1612,breast cancer,HGNC:20669,128239,IQGAP3,1
10070f0fbc73f61f682e73981a9ded6c,Oncogene,DOID:1612,breast cancer,HGNC:20472,27257,LSM 1.00,1
298b4e72b7a605fe58d9fcb8e64513f9,Oncogene,DOID:1612,breast cancer,HGNC:20392,55959,SULF2,1
8c38c08949bef9dc1170a09f85788a88,Oncogene,DOID:1612,breast cancer,HGNC:20262,221150,SKA3,1
837dfc55a80640f54ec5b1a36517aea1,Oncogene,DOID:1612,breast cancer,HGNC:20226,26153,KIF26A,1
1d990a35beae6f8bd0ad19528552e1fc,Oncogene,DOID:1612,breast cancer,HGNC:2016,9635,CLCA2,1
38d0f7a2c60d00b01500922e4692d120,Oncogene,DOID:1612,breast cancer,HGNC:20081,347252,IGFBPL1,1
75e6b0b6abd2af11fd0e997a277fe7ea,Oncogene,DOID:1612,breast cancer,HGNC:20076,55031,USP47,1
4f3679f6795b3d43eccf81ceeea1c929,Oncogene,DOID:1612,breast cancer,HGNC:20071,10713,USP39,1
f129a063f90c0503ed6edd26b6e50e26,Oncogene,DOID:1612,breast cancer,HGNC:20062,57602,USP36,1
32260a4815f3c56f0127cad17f46722e,Oncogene,DOID:1612,breast cancer,HGNC:20061,57558,USP35,1
d32bc72c01f90b9eb6216b0cb83f1df8,Oncogene,DOID:1612,breast cancer,HGNC:2001,26585,GREM1,1
a31b65c6ee0ca77c6e9ee139bb6d045a,Oncogene,DOID:1612,breast cancer,HGNC:19719,59352,LGR6,1
61af67baa804e67fd5246ace62e89640,Oncogene,DOID:1612,breast cancer,HGNC:19684,494551,WEE2,1
24a231973c24d1f51974d9d17d7f5b18,Oncogene,DOID:1612,breast cancer,HGNC:19391,9021,SOCS3,1
a1c227f7332a338527ae2bb9a8946b2b,Oncogene,DOID:1612,breast cancer,HGNC:19355,23210,JMJD6,1
ef85169c665e824dce5a52129480929d,Oncogene,DOID:1612,breast cancer,HGNC:19354,23309,SIN3B,1
e9f0713edcd1c0f02187609a61c52f23,Oncogene,DOID:1612,breast cancer,HGNC:1932,1116,CHI3L1,1
33cf6452e255a36b1ae33f48b5107f38,Oncogene,DOID:1612,breast cancer,HGNC:19295,114783,LMTK3,1
25bb2fe6fcb3bba592277857e4eebdc0,Oncogene,DOID:1612,breast cancer,HGNC:19256,64781,CERK,1
dc1773ce1bd77d0876bf6abe3f09df40,Oncogene,DOID:1612,breast cancer,HGNC:1925,1111,CHEK1,1
54cb0aba3061ac5143f695132c01b5ef,Oncogene,DOID:1612,breast cancer,HGNC:19232,284340,CXCL17,1
3307b3373de05a0bfd34f0e0bdbe7e58,Oncogene,DOID:1612,breast cancer,HGNC:1916,9557,CHD1L,1
189d3c1041f023e26d6ced4e5690fbb2,Oncogene,DOID:1612,breast cancer,HGNC:1909,1101,CHAD,1
76fac968dd2ad4a78b1416e72536fdb3,Oncogene,DOID:1612,breast cancer,HGNC:19086,79885,HDAC11,1
e62c0c8a950f5b36679b4602f9bd5b6c,Oncogene,DOID:1612,breast cancer,HGNC:19048,259266,ASPM,1
d69665ffdcdab92d1fa9a7b623a5ff33,Oncogene,DOID:1612,breast cancer,HGNC:18838,10848,PPP1R13L,1
47dc7bc79af4bddaafcd426ae89f08ff,Oncogene,DOID:1612,breast cancer,HGNC:1876,8837,CFLAR,1
b878a197e73999e3557b8aaf80033fc8,Oncogene,DOID:1612,breast cancer,HGNC:18704,8260,NAA10,1
90a60f02f801a4d6ef4aaf2cbd136475,Oncogene,DOID:1612,breast cancer,HGNC:18437,84868,HAVCR2,1
dc5bf4a5a831353e8a2a466b1aabef65,Oncogene,DOID:1612,breast cancer,HGNC:18374,60495,HPSE2,1
83a1203aee807189acaed8e0864375ab,Oncogene,DOID:1612,breast cancer,HGNC:1833,1050,CEBPA,1
7728390b3e45af107ed3cf065f080cb1,Oncogene,DOID:1612,breast cancer,HGNC:18326,388403,YPEL2,1
8ea5fd52f119946c50d530f6a1eb5142,Oncogene,DOID:1612,breast cancer,HGNC:18294,56052,ALG1,1
27f4c71b426bf96550edb2f9798e3ab6,Oncogene,DOID:1612,breast cancer,HGNC:18284,10966,RAB40B,1
78575c44a603015aaeff087916b77565,Oncogene,DOID:1612,breast cancer,HGNC:18238,57111,RAB25,1
cdbd57665547c26698ff5fd493c541db,Oncogene,DOID:1612,breast cancer,HGNC:18118,51773,RSF1,1
b281aeb023590cd8638d129546d41ff6,Oncogene,DOID:1612,breast cancer,HGNC:18116,10657,KHDRBS1,1
dfe0cd34f1e111e456f72bb8551eafb0,Oncogene,DOID:1612,breast cancer,HGNC:18083,59341,TRPV4,1
8644a269089a71a35b71abc8ae72d27f,Oncogene,DOID:1612,breast cancer,HGNC:18081,11197,WIF1,1
9d9ffe9526c95f83f376f6416f518640,Oncogene,DOID:1612,breast cancer,HGNC:1802,1041,CDSN,1
0160e054ee0748e8a12db0d68a7e22e7,Oncogene,DOID:1612,breast cancer,HGNC:18006,11188,NISCH,1
47b425bcbdfa9463bb06e1a7c65f4c27,Oncogene,DOID:1612,breast cancer,HGNC:18000,84844,PHF5A,1
9a31256313847a079b5bbf92855ed2fe,Oncogene,DOID:1612,breast cancer,HGNC:17994,54822,TRPM7,1
e954717781ff8c2041fbc576d8f0a3ec,Oncogene,DOID:1612,breast cancer,HGNC:17961,79054,TRPM8,1
9318d6d81a9af8554b6dafa23ad6658c,Oncogene,DOID:1612,breast cancer,HGNC:17936,50512,PODXL2,1
a343d3ea380c816e3754d5f132e6de3c,Oncogene,DOID:1612,breast cancer,HGNC:17928,29893,PSMC3IP,1
2dbe02766ce30515d0a9d7e6be69bcc4,Oncogene,DOID:1612,breast cancer,HGNC:17927,29843,SENP1,1
e9ac58a6edb6443e1ec550c30bbf8a76,Oncogene,DOID:1612,breast cancer,HGNC:17885,261729,STEAP2,1
74e329dd7085e325122af2c9551f3ed5,Oncogene,DOID:1612,breast cancer,HGNC:1788,1030,CDKN2B,1
ac2c01f4ad73b01d30a89a9a58dfa907,Oncogene,DOID:1612,breast cancer,HGNC:17855,26035,GLCE,1
de9b84caf2489815e00a8fe8df35ca89,Oncogene,DOID:1612,breast cancer,HGNC:17812,51421,AMOTL2,1
b3e201157f12b3bde4e2db53d1e6eeee,Oncogene,DOID:1612,breast cancer,HGNC:1771,1017,CDK2,1
088c0920dca8d36fe7df1c77520bb0e5,Oncogene,DOID:1612,breast cancer,HGNC:17693,9249,DHRS3,1
ed71a6dbedbcae807d8a9857d5037465,Oncogene,DOID:1612,breast cancer,HGNC:17676,27342,RABGEF1,1
c59f7846c03855bc912748d4b1bf3f70,Oncogene,DOID:1612,breast cancer,HGNC:1753,1012,CDH13,1
f04d6cf3ae63237fe78dccd1d4169994,Oncogene,DOID:1612,breast cancer,HGNC:17443,9238,TBRG4,1
747ce8789f800453ccdc8fa0c9ab6565,Oncogene,DOID:1612,breast cancer,HGNC:17440,64326,COP 1,1
fe3cf9bf3ae1dad3270fcacaa37b98e0,Oncogene,DOID:1612,breast cancer,HGNC:17384,54778,RNF111,1
984bc08c4b9be175629627c7e5fcf996,Oncogene,DOID:1612,breast cancer,HGNC:17352,9582,APOBEC3B,1
c35b43281722405c2898eeaa6765c03a,Oncogene,DOID:1612,breast cancer,HGNC:17315,10440,TIMM17A,1
faa353ccfdd5098c76f1cda85c9bb35b,Oncogene,DOID:1612,breast cancer,HGNC:17287,79723,SUV39H2,1
24c594dd9ae9c7ecb2c12d6dcb5b12c5,Oncogene,DOID:1612,breast cancer,HGNC:17273,56992,KIF15,1
687738bcb960bee8bd6d05f2f6a7d543,Oncogene,DOID:1612,breast cancer,HGNC:17260,25816,TNFAIP8,1
345a87f09362f859854c8ad158139594,Oncogene,DOID:1612,breast cancer,HGNC:1726,994,CDC25B,1
319b04a928961d1f5a286e69e09ce759,Oncogene,DOID:1612,breast cancer,HGNC:17259,25804,LSM 4.00,1
2ce4004847c65a93f7e93a77d90cdf7f,Oncogene,DOID:1612,breast cancer,HGNC:1725,993,CDC25A,1
13807bf35f5dcd4dd707c65841d73778,Oncogene,DOID:1612,breast cancer,HGNC:17091,23385,NCSTN,1
7b3f037638f766890076b55ebe3b2e2b,Oncogene,DOID:1612,breast cancer,HGNC:17071,23081,KDM4C,1
45686b72921d7048c4d50987e11b8db8,Oncogene,DOID:1612,breast cancer,HGNC:17042,22827,PUF60,1
c8d84ff702ef2cc83c4bc69ff91e9f82,Oncogene,DOID:1612,breast cancer,HGNC:17016,11143,KAT7,1
d74304ff2aa3a76b58461ca2c0a06010,Oncogene,DOID:1612,breast cancer,HGNC:16997,10962,MLLT11,1
badc1d02eae320ceac0986d70a8ceb8f,Oncogene,DOID:1612,breast cancer,HGNC:16864,9787,DLGAP5,1
89c309f5e6712a76bf874e4d37079ddd,Oncogene,DOID:1612,breast cancer,HGNC:16863,9774,BCLAF1,1
19254786edac1fcfa94a9d5e6fa5ade5,Oncogene,DOID:1612,breast cancer,HGNC:16857,83855,KLF16,1
0c4b877ddaf1fdb692aa1a237c1e6481,Oncogene,DOID:1612,breast cancer,HGNC:1682,961,CD47,1
450d2271a9ebfb75d27bafda80815c3e,Oncogene,DOID:1612,breast cancer,HGNC:16804,11060,WWP2,1
bfe16a038fcaa32031e2ddbd2aae3869,Oncogene,DOID:1612,breast cancer,HGNC:16682,10009,ZBTB33,1
bf0b3e3940b40d98fc1148f7fb8c8c3f,Oncogene,DOID:1612,breast cancer,HGNC:16677,10541,ANP32B,1
f3801f9052cfeb07e58b00e612b3a8e9,Oncogene,DOID:1612,breast cancer,HGNC:16657,79370,BCL2L14,1
e4f251dd6a0e2109eb3135ba99b3d535,Oncogene,DOID:1612,breast cancer,HGNC:1664,949,SCARB1,1
cec2055e9ac178e6c18790ce0cbb9057,Oncogene,DOID:1612,breast cancer,HGNC:16637,10553,HTATIP2,1
0e327c1c092e09363eb85de8f644fa42,Oncogene,DOID:1612,breast cancer,HGNC:16465,94240,EPSTI1,1
8e651080ac939d8740fd292a1174420d,Oncogene,DOID:1612,breast cancer,HGNC:16430,90070,LACRT,1
0aa2010a9f4392ae62c23fe987c31494,Oncogene,DOID:1612,breast cancer,HGNC:16405,114049,BUD23,1
9b7034c80a266ea439c860e72977d7cb,Oncogene,DOID:1612,breast cancer,HGNC:16380,22954,TRIM32,1
c17e571b57fe508d473378910c86ffec,Oncogene,DOID:1612,breast cancer,HGNC:16283,9830,TRIM14,1
0a2f7c9dbc8bf684083a4eb0e7f82dda,Oncogene,DOID:1612,breast cancer,HGNC:16228,57761,TRIB3,1
a0361c98e2690c3c52a57ebde0ac4b25,Oncogene,DOID:1612,breast cancer,HGNC:16209,58490,RPRD1B,1
905a3727523ae3f819b84bf7e2e424b0,Oncogene,DOID:1612,breast cancer,HGNC:16104,58476,TP53INP2,1
a05e45edd9d3f833191acb5f9cff1c08,Oncogene,DOID:1612,breast cancer,HGNC:1608,1236,CCR7,1
9df23c22a02afcfb4901c798288fbee9,Oncogene,DOID:1612,breast cancer,HGNC:15986,79727,LIN28A,1
1f1f6e36b8bddd7c9fe16ddad3ad37e7,Oncogene,DOID:1612,breast cancer,HGNC:15971,7251,TSG101,1
b2ebf768ef1437ddaccb0360db3a1f0d,Oncogene,DOID:1612,breast cancer,HGNC:15924,57167,SALL4,1
43f478088b562408a536ac456215108a,Oncogene,DOID:1612,breast cancer,HGNC:1585,896,CCND3,1
15d5bd2e1236b01adc5dcf031f27f3c3,Oncogene,DOID:1612,breast cancer,HGNC:1583,894,CCND2,1
8df07e9813d298adef4d63df8302418b,Oncogene,DOID:1612,breast cancer,HGNC:15828,51655,RASD1,1
1852ba09ee54c19e779b66ed464c1fbd,Oncogene,DOID:1612,breast cancer,HGNC:15791,128869,PIGU,1
927877e5da5155f851e8ed63c0c0f792,Oncogene,DOID:1612,breast cancer,HGNC:15783,9824,ARHGAP11A,1
d486dfc742abf4654e3253f105388cf4,Oncogene,DOID:1612,breast cancer,HGNC:15583,197021,LCTL,1
8437c506245b4a7e50e1869fcbd57e27,Oncogene,DOID:1612,breast cancer,HGNC:15573,26040,SETBP1,1
7c26abc313d26cfb2d84567bafa46b30,Oncogene,DOID:1612,breast cancer,HGNC:15513,64754,SMYD3,1
483733ef9063fb01dc708781e88b5a1c,Oncogene,DOID:1612,breast cancer,HGNC:1550,875,CBS,1
aa36311895d3417cdd039db374e2177a,Oncogene,DOID:1612,breast cancer,HGNC:15446,26121,PRPF31,1
4f49d334372559f2fe794be4cd7bbb22,Oncogene,DOID:1612,breast cancer,HGNC:1535,862,RUNX1T1,1
b92fa8fc194bce52286846e8dfe43027,Oncogene,DOID:1612,breast cancer,HGNC:1527,857,CAV1,1
b469fe3ebc2eaa61b9e2947b001c36b1,Oncogene,DOID:1612,breast cancer,HGNC:14983,80829,ZFP91,1
784ebae2853617324f4ae7a15f541ac7,Oncogene,DOID:1612,breast cancer,HGNC:14959,64783,RBM15,1
33e5db5c934f2783381f070133ccf60a,Oncogene,DOID:1612,breast cancer,HGNC:14957,9698,PUM1,1
ebfca3b8b8089fc6ffde12855c473d98,Oncogene,DOID:1612,breast cancer,HGNC:14951,84919,PPP1R15B,1
8573841ab231d9c493fc8955bb7e6c76,Oncogene,DOID:1612,breast cancer,HGNC:14938,51604,PIGT,1
fe9b3495a73a78315b690a164d2b13d4,Oncogene,DOID:1612,breast cancer,HGNC:14881,9839,ZEB2,1
8498c11b3f074f89a7d63dc0c2d50cf1,Oncogene,DOID:1612,breast cancer,HGNC:14873,26064,RAI14,1
0d94ff4190ddbd44c657716a78e84bf9,Oncogene,DOID:1612,breast cancer,HGNC:1474,822,CAPG,1
8acc7c8cb3038373a9632f7c5da5acb6,Oncogene,DOID:1612,breast cancer,HGNC:14685,50848,F11R,1
4576e4a70ee33d5b6d10cb600bdc4d32,Oncogene,DOID:1612,breast cancer,HGNC:14629,55143,CDCA8,1
6e4d3d219fff7d56acf8106ba105ef9a,Oncogene,DOID:1612,breast cancer,HGNC:14623,157313,CDCA2,1
e7428d9934e2e916a2676f1cf9616835,Oncogene,DOID:1612,breast cancer,HGNC:14620,26136,TES,1
007c78a81ff3a15fbac0ed29551b790b,Oncogene,DOID:1612,breast cancer,HGNC:14311,9891,NUAK1,1
83d686749527f9bd6bcea66184e92d5c,Oncogene,DOID:1612,breast cancer,HGNC:14310,29117,BRD7,1
3395453be373650681172cefce38d541,Oncogene,DOID:1612,breast cancer,HGNC:14305,202333,CMYA5,1
4a84f2d069d976eeb6c203701b8085c0,Oncogene,DOID:1612,breast cancer,HGNC:14278,28998,MRPL13,1
30a5cacb235f67bc3e17fd2b4dcb22c7,Oncogene,DOID:1612,breast cancer,HGNC:14005,23089,PEG10,1
